Voltage, ChA, Run #2
Time ( s )	Voltage ( V )
34.3000	-0.011
34.4000	-0.006
34.5000	-0.005
34.6000	-0.011
34.7000	-0.004
34.8000	-0.010
34.9000	-0.009
35.0000	-0.008
35.1000	-0.007
35.2000	-0.008
35.3000	-0.006
35.4000	-0.011
35.5000	-0.012
35.6000	-0.009
35.7000	-0.011
35.8000	-0.002
35.9000	-0.012
36.0000	-0.010
36.1000	-0.006
36.2000	-0.008
36.3000	-0.011
36.4000	-0.005
36.5000	-0.002
36.6000	-0.008
36.7000	-0.007
36.8000	-0.002
36.9000	-0.006
37.0000	-0.004
37.1000	-1.831E-4
37.2000	-0.006
37.3000	-0.003
37.4000	-0.003
37.5000	-8.545E-4
37.6000	1.221E-4
37.7000	-0.002
37.8000	0.002
37.9000	-0.002
38.0000	0.000
38.1000	0.004
38.2000	0.005
38.3000	0.002
38.4000	0.004
38.5000	0.007
38.6000	0.003
38.7000	0.005
38.8000	0.003
38.9000	0.005
39.0000	0.009
39.1000	0.004
39.2000	0.008
39.3000	0.005
39.4000	0.007
39.5000	0.006
39.6000	0.005
39.7000	0.008
39.8000	0.010
39.9000	0.005
40.0000	0.006
40.1000	0.007
40.2000	0.009
40.3000	0.006
40.4000	0.009
40.5000	0.008
40.6000	0.002
40.7000	0.011
40.8000	0.004
40.9000	4.273E-4
41.0000	0.007
41.1000	0.008
41.2000	0.004
41.3000	-0.008
41.4000	0.004
41.5000	0.007
41.6000	0.001
41.7000	0.004
41.8000	-0.004
41.9000	-0.003
42.0000	6.104E-5
42.1000	4.883E-4
42.2000	0.001
42.3000	-0.010
42.4000	0.003
42.5000	-0.002
42.6000	-0.007
42.7000	0.002
42.8000	-0.004
42.9000	-0.005
43.0000	2.441E-4
43.1000	-0.006
43.2000	-0.009
43.3000	-0.002
43.4000	-0.001
43.5000	-0.004
43.6000	-0.011
43.7000	-0.007
43.8000	-0.006
43.9000	-0.003
44.0000	-0.011
44.1000	-0.009
44.2000	-0.002
44.3000	-0.008
44.4000	-0.006
44.5000	-0.004
44.6000	-0.006
44.7000	-0.009
44.8000	-0.003
44.9000	-0.005
45.0000	-0.003
45.1000	-0.008
45.2000	-0.008
45.3000	-0.009
45.4000	-0.001
45.5000	-0.009
45.6000	-0.005
45.7000	-0.003
45.8000	-3.052E-4
45.9000	-0.008
46.0000	-0.004
46.1000	-0.004
46.2000	3.662E-4
46.3000	-0.008
46.4000	0.002
46.5000	0.003
46.6000	-0.006
46.7000	-9.766E-4
46.8000	6.714E-4
46.9000	-0.007
47.0000	0.004
47.1000	0.002
47.2000	-0.003
47.3000	0.004
47.4000	-0.005
47.5000	-0.004
47.6000	0.008
47.7000	0.002
47.8000	-0.009
47.9000	9.766E-4
48.0000	-0.005
48.1000	-0.002
48.2000	0.008
48.3000	-0.005
48.4000	2.441E-4
48.5000	1.221E-4
48.6000	6.104E-5
48.7000	0.004
48.8000	0.005
48.9000	-0.002
49.0000	0.003
49.1000	0.003
49.2000	0.007
49.3000	-0.002
49.4000	5.493E-4
49.5000	0.004
49.6000	3.052E-4
49.7000	-0.004
49.8000	0.011
49.9000	-0.009
50.0000	0.001
50.1000	-7.935E-4
50.2000	0.002
50.3000	-0.004
50.4000	0.004
50.5000	-0.004
50.6000	-0.006
50.7000	3.052E-4
50.8000	0.002
50.9000	-0.005
51.0000	0.003
51.1000	0.001
51.2000	-0.005
51.3000	0.003
51.4000	0.004
51.5000	-0.007
51.6000	-0.003
51.7000	0.005
51.8000	-0.007
51.9000	-0.004
52.0000	0.003
52.1000	-0.003
52.2000	-0.008
52.3000	0.005
52.4000	-0.010
52.5000	-0.005
52.6000	7.324E-4
