Voltage, ChA, Run #1
Time ( s )	Voltage ( V )
144.9000	-0.004
145.0000	-0.006
145.1000	-0.003
145.2000	-0.004
145.3000	-0.005
145.4000	-0.006
145.5000	-0.002
145.6000	-0.005
145.7000	-0.006
145.8000	-0.001
145.9000	-0.003
146.0000	-0.006
146.1000	-0.001
146.2000	-0.003
146.3000	-0.005
146.4000	-0.002
146.5000	-0.002
146.6000	-0.002
146.7000	-0.005
146.8000	-2.441E-4
146.9000	5.493E-4
147.0000	-0.004
147.1000	-0.003
147.2000	-6.714E-4
147.3000	-0.006
147.4000	-0.002
147.5000	-4.273E-4
147.6000	-0.003
147.7000	-3.052E-4
147.8000	-1.221E-4
147.9000	-3.052E-4
148.0000	-0.002
148.1000	0.003
148.2000	-3.052E-4
148.3000	-0.002
148.4000	-2.441E-4
148.5000	0.002
148.6000	-9.156E-4
148.7000	0.001
148.8000	0.002
148.9000	0.003
149.0000	9.766E-4
149.1000	0.003
149.2000	0.006
149.3000	0.001
149.4000	0.003
149.5000	0.006
149.6000	0.001
149.7000	0.006
149.8000	0.003
149.9000	0.004
150.0000	0.003
150.1000	0.007
150.2000	0.006
150.3000	0.008
150.4000	0.003
150.5000	0.008
150.6000	0.008
150.7000	0.003
150.8000	0.010
150.9000	0.007
151.0000	0.008
151.1000	0.009
151.2000	0.006
151.3000	0.007
151.4000	0.009
151.5000	0.007
151.6000	0.009
151.7000	0.008
151.8000	0.011
151.9000	0.009
152.0000	0.007
152.1000	0.007
152.2000	0.010
152.3000	0.007
152.4000	0.008
152.5000	0.007
152.6000	0.011
152.7000	0.008
152.8000	0.009
152.9000	0.009
153.0000	0.005
153.1000	0.008
153.2000	0.007
153.3000	0.007
153.4000	0.009
153.5000	0.007
153.6000	0.009
153.7000	0.008
153.8000	0.008
153.9000	0.006
154.0000	0.007
154.1000	0.003
154.2000	0.008
154.3000	0.008
154.4000	0.007
154.5000	0.004
154.6000	0.011
154.7000	0.004
154.8000	0.006
154.9000	0.005
155.0000	0.005
155.1000	0.004
155.2000	0.004
155.3000	0.004
155.4000	0.005
155.5000	0.004
155.6000	0.004
155.7000	3.052E-4
155.8000	0.002
155.9000	0.005
156.0000	0.001
156.1000	1.221E-4
156.2000	0.003
156.3000	0.002
156.4000	0.002
156.5000	0.003
156.6000	0.003
156.7000	4.273E-4
156.8000	0.001
156.9000	0.002
157.0000	0.002
157.1000	-8.545E-4
157.2000	1.831E-4
157.3000	-1.221E-4
157.4000	-8.545E-4
157.5000	-2.441E-4
157.6000	0.002
157.7000	-1.831E-4
157.8000	-0.003
157.9000	6.104E-4
158.0000	-0.003
158.1000	-0.003
158.2000	-6.104E-4
158.3000	-0.002
158.4000	-0.005
158.5000	-0.005
158.6000	0.003
158.7000	-5.493E-4
158.8000	-0.006
158.9000	-0.002
159.0000	-0.003
159.1000	-0.003
159.2000	-0.003
159.3000	-0.003
159.4000	-0.006
159.5000	-0.003
159.6000	-0.003
159.7000	-0.003
159.8000	-0.004
159.9000	-0.003
160.0000	-0.004
160.1000	-0.005
160.2000	-0.004
160.3000	-0.003
160.4000	-0.004
160.5000	-0.006
160.6000	-0.002
160.7000	-0.007
160.8000	-0.007
160.9000	-0.003
161.0000	-0.001
161.1000	-0.005
161.2000	-0.003
161.3000	-0.003
161.4000	-0.001
161.5000	-0.003
161.6000	-0.004
161.7000	-0.005
161.8000	-0.004
161.9000	-0.004
162.0000	-0.004
162.1000	-0.003
162.2000	-0.001
162.3000	-0.001
162.4000	-7.324E-4
162.5000	-0.003
162.6000	0.003
162.7000	-0.002
162.8000	-2.441E-4
162.9000	-0.002
163.0000	0.003
163.1000	3.052E-4
163.2000	0.001
163.3000	3.662E-4
163.4000	0.001
163.5000	0.002
163.6000	0.004
163.7000	0.001
163.8000	0.004
163.9000	0.003
164.0000	0.004
164.1000	0.004
164.2000	0.007
164.3000	8.545E-4
164.4000	0.007
164.5000	0.004
164.6000	0.005
164.7000	0.003
164.8000	0.005
164.9000	0.007
165.0000	0.010
165.1000	0.002
165.2000	0.007
165.3000	0.002
165.4000	0.008
165.5000	0.003
165.6000	0.005
165.7000	0.006
165.8000	0.008
165.9000	0.005
166.0000	0.005
166.1000	0.003
166.2000	0.006
166.3000	0.005
166.4000	0.005
166.5000	0.003
166.6000	0.006
166.7000	0.003
166.8000	0.005
166.9000	0.002
167.0000	0.004
167.1000	0.006
167.2000	0.002
167.3000	0.005
167.4000	0.006
167.5000	0.002
167.6000	9.156E-4
167.7000	0.004
167.8000	0.004
167.9000	0.002
168.0000	0.004
168.1000	-2.441E-4
168.2000	9.156E-4
168.3000	0.004
168.4000	-2.441E-4
168.5000	-0.001
168.6000	0.004
168.7000	6.104E-4
168.8000	0.003
168.9000	-0.003
169.0000	0.004
169.1000	-0.001
169.2000	-0.002
169.3000	-6.104E-4
169.4000	0.004
169.5000	-0.003
169.6000	-4.883E-4
169.7000	-3.662E-4
169.8000	-0.001
169.9000	-0.001
170.0000	7.324E-4
170.1000	-0.002
170.2000	-3.662E-4
170.3000	6.104E-5
170.4000	-1.831E-4
170.5000	-0.003
170.6000	3.662E-4
170.7000	-2.441E-4
170.8000	-4.273E-4
170.9000	-9.156E-4
171.0000	9.766E-4
171.1000	-0.001
171.2000	-0.003
171.3000	-0.002
171.4000	-3.662E-4
171.5000	-0.001
171.6000	-7.324E-4
171.7000	0.001
171.8000	-0.002
171.9000	-0.001
172.0000	3.662E-4
172.1000	-0.001
172.2000	-0.001
172.3000	-0.001
172.4000	2.441E-4
172.5000	-0.002
172.6000	0.001
172.7000	-1.221E-4
172.8000	-0.003
172.9000	-4.883E-4
173.0000	5.493E-4
173.1000	1.831E-4
173.2000	-8.545E-4
173.3000	-9.766E-4
173.4000	0.002
173.5000	-5.493E-4
173.6000	6.714E-4
173.7000	-0.001
173.8000	-3.052E-4
173.9000	0.002
174.0000	0.003
174.1000	-0.003
174.2000	0.001
174.3000	-0.001
174.4000	-6.714E-4
174.5000	0.002
174.6000	0.002
174.7000	0.004
174.8000	0.006
174.9000	-0.006
175.0000	0.001
175.1000	-0.001
175.2000	9.156E-4
175.3000	0.005
175.4000	0.001
175.5000	-0.002
175.6000	-2.441E-4
175.7000	9.156E-4
175.8000	-0.003
175.9000	-0.014
176.0000	-0.008
176.1000	0.003
176.2000	-0.008
176.3000	-0.003
176.4000	0.002
176.5000	-0.010
176.6000	-0.003
176.7000	0.006
176.8000	-0.004
176.9000	0.003
177.0000	4.273E-4
177.1000	-7.935E-4
177.2000	0.005
177.3000	6.104E-4
177.4000	0.006
177.5000	0.010
177.6000	-2.441E-4
177.7000	0.006
177.8000	0.011
177.9000	0.005
178.0000	0.009
178.1000	0.012
178.2000	0.010
178.3000	0.009
178.4000	0.010
178.5000	0.012
178.6000	0.013
178.7000	0.010
178.8000	0.015
178.9000	0.012
179.0000	0.016
179.1000	0.017
179.2000	0.012
179.3000	0.014
179.4000	0.018
179.5000	0.017
179.6000	0.017
179.7000	0.018
179.8000	0.016
179.9000	0.019
180.0000	0.015
180.1000	0.021
180.2000	0.017
180.3000	0.015
180.4000	0.020
180.5000	0.020
180.6000	0.018
180.7000	0.020
180.8000	0.021
180.9000	0.017
181.0000	0.019
181.1000	0.019
181.2000	0.019
181.3000	0.015
181.4000	0.018
181.5000	0.018
181.6000	0.014
181.7000	0.018
181.8000	0.019
181.9000	0.014
182.0000	0.013
182.1000	0.015
182.2000	0.016
182.3000	0.012
182.4000	0.015
182.5000	0.012
182.6000	0.012
182.7000	0.013
182.8000	0.013
182.9000	0.010
183.0000	0.012
183.1000	0.012
183.2000	0.010
183.3000	0.008
183.4000	0.009
183.5000	0.008
183.6000	0.007
183.7000	0.007
183.8000	0.006
183.9000	0.003
184.0000	0.006
184.1000	0.007
184.2000	0.002
184.3000	0.001
184.4000	0.004
184.5000	3.662E-4
184.6000	-0.003
184.7000	-7.324E-4
184.8000	-0.001
184.9000	-0.004
185.0000	-0.004
185.1000	-0.002
185.2000	-0.006
185.3000	-0.002
185.4000	-0.006
185.5000	-0.009
185.6000	-0.006
185.7000	-0.011
185.8000	-0.008
185.9000	-0.009
186.0000	-0.013
186.1000	-0.009
186.2000	-0.016
186.3000	-0.012
186.4000	-0.014
186.5000	-0.022
186.6000	-0.010
186.7000	-0.017
186.8000	-0.015
186.9000	-0.011
187.0000	-0.027
187.1000	-0.017
187.2000	-0.018
